Country.or.area,ISO.code,Year,DataValue,DataProcess,Estimating.Methods
Belarus,112,1993.5,1.62,VR,Unknown
Belarus,112,1994.5,1.53,VR,Unknown
Belarus,112,1995.5,1.41,VR,Unknown
Belarus,112,1996.5,1.34,VR,Unknown
Belarus,112,1997.5,1.25,VR,Unknown
Belarus,112,1998.5,1.3,VR,Unknown
Belarus,112,1999.5,1.31,VR,Unknown
Belarus,112,2000.5,1.32,VR,Unknown
Belarus,112,2001.5,1.29,VR,Unknown
Belarus,112,2002.5,1.24,VR,Unknown
Belarus,112,2003.5,1.23,VR,Unknown
Belarus,112,2004.5,1.23,VR,Unknown
Belarus,112,2005.5,1.25,VR,Unknown
Belarus,112,2006.5,1.34,VR,Unknown
Belarus,112,2007.5,1.43,VR,Unknown
Belarus,112,2008.5,1.49,VR,Unknown
Belarus,112,2009.5,1.51,VR,Unknown
Belarus,112,2010.5,1.49,VR,Unknown
Belarus,112,2011.5,1.51,VR,Unknown
Belarus,112,2012.5,1.62,VR,Unknown
Belarus,112,2013.5,1.67,VR,Unknown
Belarus,112,1969.5,2.27,VR,Direct
Belarus,112,1970.5,2.34,VR,Direct
Belarus,112,1971.5,2.35,VR,Direct
Belarus,112,1972.5,2.31,VR,Direct
Belarus,112,1973.5,2.24,VR,Direct
Belarus,112,1974.5,2.24,VR,Direct
Belarus,112,1986.5,2.16,VR,Direct
Belarus,112,1987.5,2.07,VR,Direct
Belarus,112,1988.5,2.09,VR,Direct
Belarus,112,1989.5,2,VR,Direct
Belarus,112,1990.5,1.73,VR,Direct
Belarus,112,1991.5,1.78,VR,Direct
Belarus,112,1992.5,1.74,VR,Direct
Belarus,112,1993.5,1.61,VR,Direct
Belarus,112,1994.5,1.52,VR,Direct
Belarus,112,1995.5,1.4,VR,Direct
Belarus,112,1996.5,1.33,VR,Direct
Belarus,112,1997.5,1.24,VR,Direct
Belarus,112,1998.5,1.29,VR,Direct
Belarus,112,1999.5,1.3,VR,Direct
Belarus,112,2002.5,1.24,VR,Direct
Belarus,112,2003.5,1.23,VR,Direct
Belarus,112,2004.5,1.24,VR,Direct
Belarus,112,2006.5,1.34,VR,Direct
Belarus,112,2008.5,1.5,VR,Direct
Belarus,112,2012.5,1.63,VR,Direct
Belarus,112,2013.5,1.67,VR,Direct
Cambodia,116,1961.8,7.01,Census,Direct
Cambodia,116,1988,5.36,Survey,Direct
Cambodia,116,1993,4.9,Survey,Direct
Cambodia,116,1993,5.64,Survey,Direct
Cambodia,116,1992.6,5.26,Survey,Indirect
Cambodia,116,1997.6,5.18,Survey,Indirect
Cambodia,116,1996,5.46,Survey,Direct
Cambodia,116,1994.6,5.3,Census,Indirect
Cambodia,116,1999.6,5.07,Census,Indirect
Cambodia,116,1986.2,5.97,Census,Indirect
Cambodia,116,1991.2,5.6,Census,Indirect
Cambodia,116,1996.2,4.1,Census,Indirect
Cambodia,116,1997.7,5.3,Census,Direct
Cambodia,116,1991.2,5.8,Census,Indirect
Cambodia,116,1995.2,3.9,Census,Indirect
Cambodia,116,1997.8,3.99,DHS,Direct
Cambodia,116,1998.8,3.78,DHS,Direct
Cambodia,116,1982.8,6.75,DHS,Indirect
Cambodia,116,1987.8,5.98,DHS,Indirect
Cambodia,116,1992.8,5.75,DHS,Indirect
Cambodia,116,1991.5,5.29,Survey,Indirect
Cambodia,116,1996.5,4.07,Survey,Indirect
Cambodia,116,2001.5,2.93,Survey,Indirect
Cambodia,116,1990.2,5.51,Survey,Indirect
Cambodia,116,1994.2,4.29,Survey,Indirect
Cambodia,116,1998.2,3.37,Survey,Indirect
Cambodia,116,2003.2,3.12,Survey,Indirect
Cambodia,116,2003.7,3.34,Survey,Direct
Cambodia,116,2003.4,3.43,DHS,Direct
Cambodia,116,2004.4,3.4,DHS,Direct
Cambodia,116,1988.4,5.62,DHS,Indirect
Cambodia,116,1993.4,5.53,DHS,Indirect
Cambodia,116,1998.4,4.36,DHS,Indirect
Cambodia,116,2007.7,2.7,Census,Indirect
Cambodia,116,2007.7,2.8,Census,Indirect
Cambodia,116,2005.7,2.7,Census,Indirect
Cambodia,116,2008.3,3.09,DHS,Direct
Cambodia,116,2009.3,3.05,DHS,Direct
Cambodia,116,1993.3,5.1,DHS,Indirect
Cambodia,116,1998.3,4.25,DHS,Indirect
Cambodia,116,2003.3,3.43,DHS,Indirect
Cambodia,116,2013.2,2.7,DHS,Direct
Cambodia,116,2008.5,3.3, Others,Direct
Cambodia,116,2000.5,3.88, Others,Direct
Cambodia,116,2001.5,3.83, Others,Direct
Cambodia,116,2002.5,3.78, Others,Direct
Cambodia,116,2003.5,3.78, Others,Direct
Cambodia,116,2004.5,3.68, Others,Direct
Cambodia,116,1964.8,6.81, Others,Direct
Cambodia,116,1968,6.47, Others,Direct
Cambodia,116,1973,6, Others,Direct
Cambodia,116,1978,4.96, Others,Direct
Cambodia,116,1983,6.26, Others,Direct
Cambodia,116,1988,5.82, Others,Direct
Cambodia,116,1993,4.87, Others,Direct
Cambodia,116,1980.5,6.3, Others,Direct
Cameroon,120,1962.5,4.6,Survey,Direct
Cameroon,120,1962.5,4.7,Survey,Direct
Cameroon,120,1975.8,5.97,Census,Indirect
Cameroon,120,1975.8,4.66,Census,Direct
Cameroon,120,1975.8,5.01,Census,Direct
Cameroon,120,1966,5.39,WFS,Direct
Cameroon,120,1971,6.47,WFS,Direct
Cameroon,120,1976,6.38,WFS,Direct
Cameroon,120,1986.8,5.48,Census,Direct
Cameroon,120,1989,5.96,DHS,Direct
Cameroon,120,1990,5.82,DHS,Direct
Cameroon,120,1974,6.6,DHS,Indirect
Cameroon,120,1979,6.76,DHS,Indirect
Cameroon,120,1984,6.82,DHS,Indirect
Cameroon,120,1995.8,5.16,DHS,Direct
Cameroon,120,1996.8,4.8,DHS,Direct
Cameroon,120,1980.8,6.96,DHS,Indirect
Cameroon,120,1985.8,6.96,DHS,Indirect
Cameroon,120,1990.8,6.63,DHS,Indirect
Cameroon,120,2001.9,5.16,DHS,Direct
Cameroon,120,2002.9,4.97,DHS,Direct
Cameroon,120,1986.9,7.13,DHS,Indirect
Cameroon,120,1991.9,6.58,DHS,Indirect
Cameroon,120,1996.9,5.9,DHS,Indirect
Cameroon,120,2005.4,5.24,Census,Unknown
Cameroon,120,2005.4,5.18,Census,Unknown
Cameroon,120,2002.9,5.59,MICS,Unknown
Cameroon,120,2004.9,5.1,MICS,Unknown
Cameroon,120,2008.8,5.15,DHS,Direct
Cameroon,120,2009.8,5.09,DHS,Direct
Cameroon,120,1993.8,6.31,DHS,Indirect
Cameroon,120,1998.8,6.02,DHS,Indirect
Cameroon,120,2003.8,5.79,DHS,Indirect
Cameroon,120,2014.1,4.9,MICS,Unknown
Canada,124,1950.5,3.44, Others,Direct
Canada,124,1951.5,3.49, Others,Direct
Canada,124,1952.5,3.63, Others,Direct
Canada,124,1953.5,3.71, Others,Direct
Canada,124,1954.5,3.82, Others,Direct
Canada,124,1955.5,3.82, Others,Direct
Canada,124,1956.5,3.84, Others,Direct
Canada,124,1957.5,3.92, Others,Direct
Canada,124,1958.5,3.88, Others,Direct
Canada,124,1959.5,3.93, Others,Direct
Canada,124,1960.5,3.89, Others,Direct
Canada,124,1961.5,3.83, Others,Direct
Canada,124,1962.5,3.75, Others,Direct
Canada,124,1963.5,3.66, Others,Direct
Canada,124,1964.5,3.49, Others,Direct
Canada,124,1965.5,3.13, Others,Direct
Canada,124,1966.5,2.8, Others,Direct
Canada,124,1967.5,2.59, Others,Direct
Canada,124,1968.5,2.45, Others,Direct
Canada,124,1969.5,2.4, Others,Direct
Canada,124,1970.5,2.31, Others,Direct
Canada,124,1971.5,2.14, Others,Direct
Canada,124,1972.5,1.97, Others,Direct
Canada,124,1973.5,1.88, Others,Direct
Canada,124,1974.5,1.84, Others,Direct
Canada,124,1975.5,1.83, Others,Direct
Canada,124,1976.5,1.78, Others,Direct
Canada,124,1977.5,1.76, Others,Direct
Canada,124,1978.5,1.71, Others,Direct
Canada,124,1979.5,1.7, Others,Direct
Canada,124,1980.5,1.69, Others,Direct
Canada,124,1981.5,1.66, Others,Direct
Canada,124,1982.5,1.65, Others,Direct
Canada,124,1983.5,1.63, Others,Direct
Canada,124,1984.5,1.64, Others,Direct
Canada,124,1985.5,1.62, Others,Direct
Canada,124,1986.5,1.6, Others,Direct
Canada,124,1987.5,1.59, Others,Direct
Canada,124,1988.5,1.61, Others,Direct
Canada,124,1989.5,1.67, Others,Direct
Canada,124,1990.5,1.73, Others,Direct
Canada,124,1991.5,1.72, Others,Direct
Canada,124,1992.5,1.72, Others,Direct
Canada,124,1993.5,1.69, Others,Direct
Canada,124,1994.5,1.69, Others,Direct
Canada,124,1995.5,1.67, Others,Direct
Canada,124,1996.5,1.63, Others,Direct
Canada,124,1997.5,1.56, Others,Direct
Canada,124,1998.5,1.55, Others,Direct
Canada,124,1999.5,1.54, Others,Direct
Canada,124,2000.5,1.5, Others,Direct
Canada,124,2001.5,1.53, Others,Direct
Canada,124,2002.5,1.51, Others,Direct
Canada,124,2003.5,1.54, Others,Direct
Canada,124,2004.5,1.54, Others,Direct
Canada,124,2005.5,1.56, Others,Direct
Canada,124,2006.5,1.61, Others,Direct
Canada,124,2007.5,1.65, Others,Direct
Canada,124,2008.5,1.68, Others,Direct
Canada,124,2009.5,1.67, Others,Direct
Canada,124,2000.5,1.49,VR,Unknown
Canada,124,2001.5,1.51,VR,Unknown
Canada,124,2002.5,1.5,VR,Unknown
Canada,124,2003.5,1.52,VR,Unknown
Canada,124,2004.5,1.53,VR,Unknown
Canada,124,2005.5,1.54,VR,Unknown
Canada,124,2006.5,1.58,VR,Unknown
Canada,124,2007.5,1.66,VR,Unknown
Canada,124,2008.5,1.68,VR,Unknown
Canada,124,2009.5,1.67,VR,Unknown
Canada,124,2010.5,1.63,VR,Unknown
Canada,124,2011.5,1.61,VR,Unknown
Canada,124,1950.5,3.45,VR,Unknown
Canada,124,1951.5,3.5,VR,Unknown
Canada,124,1952.5,3.64,VR,Unknown
Canada,124,1953.5,3.72,VR,Unknown
Canada,124,1954.5,3.83,VR,Unknown
Canada,124,1955.5,3.83,VR,Unknown
Canada,124,1956.5,3.86,VR,Unknown
Canada,124,1957.5,3.92,VR,Unknown
Canada,124,1958.5,3.88,VR,Unknown
Canada,124,1959.5,3.94,VR,Unknown
Canada,124,1960.5,3.89,VR,Unknown
Canada,124,1961.5,3.84,VR,Unknown
Canada,124,1962.5,3.76,VR,Unknown
Canada,124,1963.5,3.67,VR,Unknown
Canada,124,1964.5,3.5,VR,Unknown
Canada,124,1965.5,3.15,VR,Unknown
Canada,124,1966.5,2.81,VR,Unknown
Canada,124,1967.5,2.6,VR,Unknown
Canada,124,1968.5,2.45,VR,Unknown
Canada,124,1969.5,2.4,VR,Unknown
Canada,124,1970.5,2.33,VR,Unknown
Canada,124,1971.5,2.19,VR,Unknown
Canada,124,1972.5,2.02,VR,Unknown
Canada,124,1973.5,1.93,VR,Unknown
Canada,124,1974.5,1.88,VR,Unknown
Canada,124,1975.5,1.85,VR,Unknown
Canada,124,1976.5,1.82,VR,Unknown
Canada,124,1977.5,1.81,VR,Unknown
Canada,124,1978.5,1.76,VR,Unknown
Canada,124,1979.5,1.76,VR,Unknown
Canada,124,1980.5,1.75,VR,Unknown
Canada,124,1981.5,1.7,VR,Unknown
Canada,124,1982.5,1.69,VR,Unknown
Canada,124,1983.5,1.68,VR,Unknown
Canada,124,1984.5,1.69,VR,Unknown
Canada,124,1985.5,1.67,VR,Unknown
Canada,124,1986.5,1.67,VR,Unknown
Canada,124,1987.5,1.66,VR,Unknown
Canada,124,1988.5,1.69,VR,Unknown
Canada,124,1989.5,1.77,VR,Unknown
Canada,124,1990.5,1.83,VR,Unknown
Canada,124,1950.5,3.37,VR,Direct
Canada,124,1951.5,3.4,VR,Direct
Canada,124,1952.5,3.54,VR,Direct
Canada,124,1953.5,3.62,VR,Direct
Canada,124,1954.5,3.73,VR,Direct
Canada,124,1955.5,3.74,VR,Direct
Canada,124,1956.5,3.76,VR,Direct
Canada,124,1957.5,3.86,VR,Direct
Canada,124,1958.5,3.83,VR,Direct
Canada,124,1959.5,3.86,VR,Direct
Canada,124,1960.5,3.8,VR,Direct
Canada,124,1961.5,3.74,VR,Direct
Canada,124,1962.5,3.65,VR,Direct
Canada,124,1963.5,3.56,VR,Direct
Canada,124,1964.5,3.4,VR,Direct
Canada,124,1965.5,3.06,VR,Direct
Canada,124,1966.5,2.74,VR,Direct
Canada,124,1967.5,2.53,VR,Direct
Canada,124,1968.5,2.39,VR,Direct
Canada,124,1969.5,2.34,VR,Direct
Canada,124,1970.5,2.26,VR,Direct
Canada,124,1971.5,2.1,VR,Direct
Canada,124,1972.5,1.94,VR,Direct
Canada,124,1973.5,1.84,VR,Direct
Canada,124,1974.5,1.79,VR,Direct
Canada,124,1975.5,1.79,VR,Direct
Canada,124,1976.5,1.75,VR,Direct
Canada,124,1977.5,1.72,VR,Direct
Canada,124,1978.5,1.66,VR,Direct
Canada,124,1979.5,1.66,VR,Direct
Canada,124,1980.5,1.65,VR,Direct
Canada,124,1981.5,1.63,VR,Direct
Canada,124,1982.5,1.62,VR,Direct
Canada,124,1983.5,1.6,VR,Direct
Canada,124,1984.5,1.6,VR,Direct
Canada,124,1985.5,1.59,VR,Direct
Canada,124,1986.5,1.56,VR,Direct
Canada,124,1987.5,1.54,VR,Direct
Canada,124,1988.5,1.57,VR,Direct
Canada,124,1989.5,1.63,VR,Direct
Canada,124,1990.5,1.72,VR,Direct
Canada,124,1992.5,1.71,VR,Direct
Canada,124,1993.5,1.69,VR,Direct
Canada,124,1994.5,1.69,VR,Direct
Canada,124,1995.5,1.67,VR,Direct
Canada,124,1996.5,1.63,VR,Direct
Canada,124,1997.5,1.57,VR,Direct
Canada,124,1999.5,1.54,VR,Direct
Canada,124,2000.5,1.5,VR,Direct
Canada,124,2001.5,1.53,VR,Direct
Canada,124,2002.5,1.51,VR,Direct
Canada,124,2003.5,1.54,VR,Direct
Canada,124,2004.5,1.55,VR,Direct
Canada,124,2005.5,1.56,VR,Direct
Canada,124,2006.5,1.6,VR,Direct
Canada,124,2007.5,1.65,VR,Direct
Canada,124,2008.5,1.67,VR,Direct
Canada,124,2009.5,1.66,VR,Direct
Cabo Verde,132,1979,6.83,Census,Indirect
Cabo Verde,132,1984,6.44,Census,Indirect
Cabo Verde,132,1979.9,6.99,Census,Direct
Cabo Verde,132,1987.7,5.71,Census,Indirect
Cabo Verde,132,1992.7,5.57,Census,Indirect
Cabo Verde,132,1990,5.48,Census,Direct
Cabo Verde,132,1980.7,6.44,DHS,Direct
Cabo Verde,132,1985.7,6.32,DHS,Direct
Cabo Verde,132,1990.7,5.64,DHS,Direct
Cabo Verde,132,1995.7,4.18,DHS,Direct
Cabo Verde,132,1996.7,4,DHS,Direct
Cabo Verde,132,1996.9,4.03,DHS,Direct
Cabo Verde,132,1993.9,4.65,DHS,Indirect
Cabo Verde,132,1998.9,4.44,DHS,Indirect
Cabo Verde,132,1996.7,4.53,Census,Indirect
Cabo Verde,132,2001.7,4.38,Census,Indirect
Cabo Verde,132,2000,3.98,Census,Direct
Cabo Verde,132,1998,4.2,DHS,Direct
Cabo Verde,132,1980,7.1,DHS,Direct
Cabo Verde,132,1983,6.1,DHS,Direct
Cabo Verde,132,1986.5,6,DHS,Direct
Cabo Verde,132,1996.5,4,DHS,Direct
Cabo Verde,132,1999.5,4,DHS,Direct
Cabo Verde,132,2003.5,2.91,DHS,Direct
Cabo Verde,132,2003,2.94,DHS,Direct
Cabo Verde,132,2004,2.9,DHS,Direct
Cabo Verde,132,1988,5.61,DHS,Indirect
Cabo Verde,132,1993,5.19,DHS,Indirect
Cabo Verde,132,1998,4.24,DHS,Indirect
Cabo Verde,132,1990.5,5.45, Others,Direct
Cabo Verde,132,1980.5,5.39, Others,Direct
Cabo Verde,132,1985.5,4.6, Others,Direct
Cabo Verde,132,1978.5,6.29,VR,Direct
Cabo Verde,132,1978.5,6.28,VR,Direct
Central African Republic,140,1959,4.82,Survey,Direct
Central African Republic,140,1975.5,5.84,Census,Indirect
Central African Republic,140,1988.4,6.07,Census,Indirect
Central African Republic,140,1992.5,5.36,DHS,Direct
Central African Republic,140,1993.5,5.07,DHS,Direct
Central African Republic,140,1977.5,5.61,DHS,Indirect
Central African Republic,140,1982.5,6.08,DHS,Indirect
Central African Republic,140,1987.5,6.42,DHS,Indirect
Central African Republic,140,2000.5,6.66,MICS,Unknown
Central African Republic,140,2003.4,5.15,Census,Indirect
Central African Republic,140,2003.4,4.2,Census,Direct
Central African Republic,140,2006.5,5.1,MICS,Unknown
Central African Republic,140,2010.7,6.2,MICS,Unknown
Sri Lanka,144,1962.9,5.69,WFS,Direct
Sri Lanka,144,1967.9,5.27,WFS,Direct
Sri Lanka,144,1972.9,4.47,WFS,Direct
Sri Lanka,144,1974.2,3.36,WFS,Direct
Sri Lanka,144,1974.2,4.48,WFS,Indirect
Sri Lanka,144,1981.5,3.72,CPS,Direct
Sri Lanka,144,1984.6,2.78,DHS,Direct
Sri Lanka,144,1985.6,2.68,DHS,Direct
Sri Lanka,144,1969.6,4.47,DHS,Indirect
Sri Lanka,144,1974.6,3.8,DHS,Indirect
Sri Lanka,144,1979.6,3.49,DHS,Indirect
Sri Lanka,144,2006.5,2.31, Others,Direct
Sri Lanka,144,2007.5,2.36, Others,Direct
Sri Lanka,144,2008.5,2.26, Others,Direct
Sri Lanka,144,1955.5,5.11, Others,Direct
Sri Lanka,144,1956.5,4.99, Others,Direct
Sri Lanka,144,1968.5,4.64, Others,Direct
Sri Lanka,144,1978.5,3.85, Others,Direct
Sri Lanka,144,1979.5,3.9, Others,Direct
Sri Lanka,144,1980.5,3.85, Others,Direct
Sri Lanka,144,1981.5,3.85, Others,Direct
Sri Lanka,144,1982.5,3.24, Others,Direct
Sri Lanka,144,1983.5,3.16, Others,Direct
Sri Lanka,144,1984.5,3.02, Others,Direct
Sri Lanka,144,1985.5,2.97, Others,Direct
Sri Lanka,144,1987.5,2.65, Others,Direct
Sri Lanka,144,1988.5,2.52, Others,Direct
Sri Lanka,144,1989.5,2.63, Others,Direct
Sri Lanka,144,1995.5,2.34, Others,Direct
Sri Lanka,144,1998.5,2.12, Others,Direct
Sri Lanka,144,1999.5,2.13, Others,Direct
Sri Lanka,144,2000.5,2.26, Others,Direct
Sri Lanka,144,2001.5,2.36, Others,Direct
Sri Lanka,144,2002.5,2.34, Others,Direct
Sri Lanka,144,2003.5,2.33, Others,Direct
Sri Lanka,144,2004.5,2.28, Others,Direct
Sri Lanka,144,2005.5,2.3, Others,Direct
Sri Lanka,144,1952.5,5.82,VR,Direct
Sri Lanka,144,1953.5,5.8,VR,Direct
Sri Lanka,144,1954.5,5.34,VR,Direct
Sri Lanka,144,1955.5,5.58,VR,Direct
Sri Lanka,144,1956.5,5.44,VR,Direct
Sri Lanka,144,1957.5,5.47,VR,Direct
Sri Lanka,144,1958.5,5.37,VR,Direct
Sri Lanka,144,1959.5,5.57,VR,Direct
Sri Lanka,144,1960.5,5.51,VR,Direct
Sri Lanka,144,1961.5,5.41,VR,Direct
Sri Lanka,144,1962.5,5.4,VR,Direct
Sri Lanka,144,1963.5,5.19,VR,Direct
Sri Lanka,144,1964.5,4.98,VR,Direct
Sri Lanka,144,1965.5,4.94,VR,Direct
Sri Lanka,144,1966.5,4.79,VR,Direct
Sri Lanka,144,1967.5,4.65,VR,Direct
Sri Lanka,144,1968.5,4.68,VR,Direct
Sri Lanka,144,1969.5,4.38,VR,Direct
Sri Lanka,144,1977.5,3.51,VR,Direct
Sri Lanka,144,1978.5,3.54,VR,Direct
Sri Lanka,144,1979.5,3.56,VR,Direct
Sri Lanka,144,1980.5,3.48,VR,Direct
Sri Lanka,144,1981.5,3.46,VR,Direct
Sri Lanka,144,1982.5,3.26,VR,Direct
Sri Lanka,144,1983.5,3.16,VR,Direct
Sri Lanka,144,1984.5,2.99,VR,Direct
Sri Lanka,144,1985.5,2.93,VR,Direct
Sri Lanka,144,1986.5,2.66,VR,Direct
Sri Lanka,144,1987.5,2.58,VR,Direct
Sri Lanka,144,1988.5,2.44,VR,Direct
Sri Lanka,144,1989.5,2.54,VR,Direct
Sri Lanka,144,1991.5,2.42,VR,Direct
Sri Lanka,144,1995.5,2.25,VR,Direct
Sri Lanka,144,1996.5,2.22,VR,Direct
Sri Lanka,144,2001.5,2.29,VR,Direct
Sri Lanka,144,2006.5,2.33,VR,Direct
Sri Lanka,144,1952.5,5.16,VR,Direct
Sri Lanka,144,1953.5,5.12,VR,Direct
Sri Lanka,144,1954.5,4.71,VR,Direct
Sri Lanka,144,1955.5,4.75,VR,Direct
Sri Lanka,144,1956.5,4.99,VR,Direct
Sri Lanka,144,1957.5,5,VR,Direct
Sri Lanka,144,1958.5,4.91,VR,Direct
Sri Lanka,144,1959.5,5.1,VR,Direct
Sri Lanka,144,1960.5,5.1,VR,Direct
Sri Lanka,144,1961.5,4.94,VR,Direct
Sri Lanka,144,1962.5,4.94,VR,Direct
Sri Lanka,144,1963.5,4.75,VR,Direct
Sri Lanka,144,1964.5,4.99,VR,Direct
Sri Lanka,144,1965.5,4.8,VR,Direct
Sri Lanka,144,1966.5,4.7,VR,Direct
Sri Lanka,144,1967.5,4.59,VR,Direct
Sri Lanka,144,1968.5,4.64,VR,Direct
Sri Lanka,144,1969.5,4.41,VR,Direct
Sri Lanka,144,1970.5,4.26,VR,Direct
Sri Lanka,144,1971.5,4.22,VR,Direct
Sri Lanka,144,1978.5,3.85,VR,Direct
Sri Lanka,144,1979.5,3.9,VR,Direct
Sri Lanka,144,1980.5,3.85,VR,Direct
Sri Lanka,144,1981.5,3.85,VR,Direct
Sri Lanka,144,1982.5,3.24,VR,Direct
Sri Lanka,144,1983.5,3.16,VR,Direct
Sri Lanka,144,1984.5,3.02,VR,Direct
Sri Lanka,144,1985.5,2.97,VR,Direct
Sri Lanka,144,1986.5,2.7,VR,Direct
Sri Lanka,144,1987.5,2.65,VR,Direct
Sri Lanka,144,1988.5,2.52,VR,Direct
Sri Lanka,144,1989.5,2.64,VR,Direct
Sri Lanka,144,1991.5,2.53,VR,Direct
Sri Lanka,144,1992.5,2.52,VR,Direct
Sri Lanka,144,1993.5,2.45,VR,Direct
Sri Lanka,144,1994.5,2.45,VR,Direct
Sri Lanka,144,1995.5,2.34,VR,Direct
Sri Lanka,144,1996.5,2.31,VR,Direct
Sri Lanka,144,1997.5,2.24,VR,Direct
Sri Lanka,144,1998.5,2.12,VR,Direct
Sri Lanka,144,1999.5,2.14,VR,Direct
Sri Lanka,144,2000.5,2.26,VR,Direct
Sri Lanka,144,2001.5,2.32,VR,Direct
Sri Lanka,144,2002.5,2.35,VR,Direct
Sri Lanka,144,2003.5,2.33,VR,Direct
Sri Lanka,144,2004.5,2.27,VR,Direct
Sri Lanka,144,2005.5,2.29,VR,Direct
Sri Lanka,144,2006.5,2.3,VR,Direct
Sri Lanka,144,2007.5,2.37,VR,Direct
Sri Lanka,144,2008.5,2.25,VR,Direct
Sri Lanka,144,1970.5,4.22,VR,Direct
Chad,148,1963.8,5.08,Survey,Direct
Chad,148,1992.8,7.56,Census,Indirect
Chad,148,1992.8,5.58,Census,Direct
Chad,148,1994.7,6.63,DHS,Direct
Chad,148,1995.7,6.37,DHS,Direct
Chad,148,1979.7,6.78,DHS,Indirect
Chad,148,1984.7,7.09,DHS,Indirect
Chad,148,1989.7,7.41,DHS,Indirect
Chad,148,2002.3,6.61,DHS,Direct
Chad,148,2003.3,6.34,DHS,Direct
Chad,148,1987.3,7.2,DHS,Indirect
Chad,148,1992.3,7.31,DHS,Indirect
Chad,148,1997.3,7.94,DHS,Indirect
Chad,148,2009.1,7.1,Census,Unknown
Chad,148,2007.7,6.9,MICS,Unknown
Chile,152,2008.5,1.92, Others,Direct
Chile,152,2009.5,1.94, Others,Direct
Chile,152,2010.5,1.91, Others,Direct
Chile,152,2011.5,1.89, Others,Direct
Chile,152,2012.5,1.84, Others,Direct
Chile,152,1952.5,4.21, Others,Direct
Chile,152,1958.5,4.32, Others,Direct
Chile,152,1960.5,4.81, Others,Direct
Chile,152,1961.5,4.59, Others,Direct
Chile,152,1964.5,4.36, Others,Direct
Chile,152,1965.5,4.31, Others,Direct
Chile,152,1966.5,4.09, Others,Direct
Chile,152,1967.5,3.89, Others,Direct
Chile,152,1968.5,3.63, Others,Direct
Chile,152,1969.5,3.39, Others,Direct
Chile,152,1970.5,3.63, Others,Direct
Chile,152,1971.5,3.4, Others,Direct
Chile,152,1976.5,2.74, Others,Direct
Chile,152,1977.5,2.51, Others,Direct
Chile,152,1978.5,2.45, Others,Direct
Chile,152,1979.5,2.42, Others,Direct
Chile,152,1980.5,2.66, Others,Direct
Chile,152,1981.5,2.59, Others,Direct
Chile,152,1982.5,2.58, Others,Direct
Chile,152,1983.5,2.39, Others,Direct
Chile,152,1984.5,2.41, Others,Direct
Chile,152,1985.5,2.65, Others,Direct
Chile,152,1986.5,2.39, Others,Direct
Chile,152,1987.5,2.41, Others,Direct
Chile,152,1988.5,2.52, Others,Direct
Chile,152,1989.5,2.54, Others,Direct
Chile,152,1990.5,2.54, Others,Direct
Chile,152,1991.5,2.6, Others,Direct
Chile,152,1992.5,2.4, Others,Direct
Chile,152,1993.5,2.4, Others,Direct
Chile,152,1994.5,2.4, Others,Direct
Chile,152,1995.5,2.4, Others,Direct
Chile,152,1996.5,2.3, Others,Direct
Chile,152,1997.5,2.3, Others,Direct
Chile,152,1998.5,2.3, Others,Direct
Chile,152,1999.5,2.2, Others,Direct
Chile,152,2000.5,2.1, Others,Direct
Chile,152,2001.5,2, Others,Direct
Chile,152,2002.5,2, Others,Direct
Chile,152,2003.5,1.9, Others,Direct
Chile,152,2004.5,1.91, Others,Direct
Chile,152,2005.5,1.93, Others,Direct
Chile,152,2006.5,1.91, Others,Direct
Chile,152,2007.5,1.88, Others,Direct
Chile,152,1950.5,4.16, Others,Unknown
Chile,152,1979.5,2.43, Others,Unknown
Chile,152,1988.5,2.53, Others,Unknown
Chile,152,1998.5,2.14, Others,Unknown
Chile,152,1999.5,2.08, Others,Unknown
Chile,152,2000.5,2.05, Others,Unknown
Chile,152,2001.5,2.03, Others,Unknown
Chile,152,2002.5,1.98, Others,Unknown
Chile,152,2003.5,2.03, Others,Unknown
Chile,152,1950.5,4.09,VR,Direct
Chile,152,1951.5,4.08,VR,Direct
Chile,152,1952.5,4.11,VR,Direct
Chile,152,1953.5,4.4,VR,Direct
Chile,152,1954.5,4.28,VR,Direct
Chile,152,1955.5,4.52,VR,Direct
Chile,152,1956.5,4.69,VR,Direct
Chile,152,1957.5,4.85,VR,Direct
Chile,152,1958.5,4.78,VR,Direct
Chile,152,1959.5,4.77,VR,Direct
Chile,152,1960.5,4.79,VR,Direct
Chile,152,1961.5,4.85,VR,Direct
Chile,152,1962.5,4.84,VR,Direct
Chile,152,1963.5,4.77,VR,Direct
Chile,152,1964.5,4.63,VR,Direct
Chile,152,1965.5,4.51,VR,Direct
Chile,152,1966.5,4.3,VR,Direct
Chile,152,1967.5,4.04,VR,Direct
Chile,152,1968.5,3.77,VR,Direct
Chile,152,1969.5,3.52,VR,Direct
Chile,152,1970.5,3.4,VR,Direct
Chile,152,1971.5,3.42,VR,Direct
Chile,152,1972.5,3.42,VR,Direct
Chile,152,1973.5,3.29,VR,Direct
Chile,152,1974.5,3.15,VR,Direct
Chile,152,1975.5,2.9,VR,Direct
Chile,152,1976.5,2.71,VR,Direct
Chile,152,1977.5,2.49,VR,Direct
Chile,152,1978.5,2.43,VR,Direct
Chile,152,1979.5,2.41,VR,Direct
Chile,152,1980.5,2.47,VR,Direct
Chile,152,1981.5,2.58,VR,Direct
